channel_id,video_id,channel_name,duration(sec),domain,link
UCq9KfN9EAMJ7efZ31KwLKqQ,lpP0EX33Q4o,New York Bangla Life,767,Talk-show,https://www.youtube.com/watch?v=lpP0EX33Q4o
UCEkv8LYj0Dq4z_mXDr06HxA,LwUT8_dNr9g,ATN Bangla Clips,268,Talk-show,https://www.youtube.com/watch?v=LwUT8_dNr9g
UCXcHTv35eiyBsByKe953xTA,kxMruMjNPVY,Jomuna television news 24,649,Talk-show,https://www.youtube.com/watch?v=kxMruMjNPVY
UCkRJi9PI4RNYEh3QA64urYA,C6hg3Q1JQC8,BanglaVision Entertainment,229,Talk-show,https://www.youtube.com/watch?v=C6hg3Q1JQC8
UCq9KfN9EAMJ7efZ31KwLKqQ,ugMjdRZcCRU,New York Bangla Life,759,Talk-show,https://www.youtube.com/watch?v=ugMjdRZcCRU
UCq9KfN9EAMJ7efZ31KwLKqQ,JEBEu0vPW-g,New York Bangla Life,707,Talk-show,https://www.youtube.com/watch?v=JEBEu0vPW-g
UCte_iwe2WaPS2lgMKPvAy8g,uMHwdWsWjpc,Tritiyo Matra,625,Talk-show,https://www.youtube.com/watch?v=uMHwdWsWjpc
UCDESSC7DwGTi8PW16UOlPgA,LDyrqxk3Elg,Channel 24 Bulletin,124,Talk-show,https://www.youtube.com/watch?v=LDyrqxk3Elg
UCBUJipGCEK09A8qlI6PkS4Q,w-cLa029Sr0,Channel 24 Entertainment,113,Talk-show,https://www.youtube.com/watch?v=w-cLa029Sr0
UChMYyQlRgf0qGVuCB6ny3pw,0j40xQ25MqY,ATN BANGLA UK,4914,Talk-show,https://www.youtube.com/watch?v=0j40xQ25MqY
UCjlqGztXLFoV8rV2SbOKLjQ,an-UsydqfZQ,Rtv Entertainment,1212,Talk-show,https://www.youtube.com/watch?v=an-UsydqfZQ
UC7mDbfNUvzWsZy9kMn4Sm6Q,R2bMs1lsVIE,Somoyer Darpan,1272,Talk-show,https://www.youtube.com/watch?v=R2bMs1lsVIE
UCpAKP_qRAnASl72Ai088qMA,TlpRv0ttLFA,Political Talk Show,1822,Talk-show,https://www.youtube.com/watch?v=TlpRv0ttLFA
UCpAKP_qRAnASl72Ai088qMA,f_ZYX6e0M0Q,Political Talk Show,1806,Talk-show,https://www.youtube.com/watch?v=f_ZYX6e0M0Q
UCztFuC11etaqgD3T4ck7O1g,6Tlr5UMvpKQ,Politics Show,1806,Talk-show,https://www.youtube.com/watch?v=6Tlr5UMvpKQ
UCztFuC11etaqgD3T4ck7O1g,ZUWc7Nk6360,Politics Show,1822,Talk-show,https://www.youtube.com/watch?v=ZUWc7Nk6360
UCbqIt_IR9kVDG08lSHYWtIQ,hv36Gn9GJ98,SA Tv News 24H,1584,Talk-show,https://www.youtube.com/watch?v=hv36Gn9GJ98
UCC6lAhDrZqCfh2JN6wsS52g,IQmXpRh6hEM, HAMIDUR NEWS,4995,Talk-show,https://www.youtube.com/watch?v=IQmXpRh6hEM
UCztFuC11etaqgD3T4ck7O1g,DCpRnEtNoF0,Politics Show,1850,Talk-show,https://www.youtube.com/watch?v=DCpRnEtNoF0
UC7jpE518qnp_ZlQWRWO8DHw,lpXExoGgNd8,Update Politics Show ,1268,Talk-show,https://www.youtube.com/watch?v=lpXExoGgNd8
UC7X9_ofktudCGswCC6nquHA,0CiypGKRMUo,Political Show BD,1287,Talk-show,https://www.youtube.com/watch?v=0CiypGKRMUo
UCC6lAhDrZqCfh2JN6wsS52g,LcnqHlCKeEc, HAMIDUR NEWS,4238,Talk-show,https://www.youtube.com/watch?v=LcnqHlCKeEc
UCfaMcfdbTwGnspZeSA9uQKQ,QgPjJj52GbE,রাজনীতির ময়দান 360°,1635,Talk-show,https://www.youtube.com/watch?v=QgPjJj52GbE
UCpAKP_qRAnASl72Ai088qMA,ZuRy0eIsUZs,Political Talk Show,1850,Talk-show,https://www.youtube.com/watch?v=ZuRy0eIsUZs
UC7X9_ofktudCGswCC6nquHA,3qib5lwfM6c,Political Show BD,1800,Talk-show,https://www.youtube.com/watch?v=3qib5lwfM6c
UCK2LkhBm1b5OktPQdnOrWjw,YfKYY_ai4Pc,BD politics ,1806,Talk-show,https://www.youtube.com/watch?v=YfKYY_ai4Pc
UCZgSs4u8oZjFpkuJUjwJL1w,otMXznuuvTE,Jumuna Live Barta,1282,Talk-show,https://www.youtube.com/watch?v=otMXznuuvTE
UCK2LkhBm1b5OktPQdnOrWjw,PML61NIPJvo,BD politics ,1804,Talk-show,https://www.youtube.com/watch?v=PML61NIPJvo
UCCqjC_89sfLqomxkkPwpJUw,mOULaZZe70A,Ajker News,1827,Talk-show,https://www.youtube.com/watch?v=mOULaZZe70A
UC7jpE518qnp_ZlQWRWO8DHw,p0dwFJuQfTc,Update Politics Show ,1349,Talk-show,https://www.youtube.com/watch?v=p0dwFJuQfTc
UCK2LkhBm1b5OktPQdnOrWjw,_XlrcB1EVvo,BD politics ,1830,Talk-show,https://www.youtube.com/watch?v=_XlrcB1EVvo
UCsfDZ7ylDstLkhRALjxAEbA,RtvklgoXfqE,Talk Show Barta,1270,Talk-show,https://www.youtube.com/watch?v=RtvklgoXfqE
UCmb4vM2aglX-2UbCo7A5BBA,L9qmlEN6slk,Bangladesh News,3306,Talk-show,https://www.youtube.com/watch?v=L9qmlEN6slk
UC7nrOTpj0xARA71ad5jm8_g,6lnAG3ZxIg4,Political Stage,3715,Talk-show,https://www.youtube.com/watch?v=6lnAG3ZxIg4
UC7jpE518qnp_ZlQWRWO8DHw,Fl3qPFem_ds,Update Politics Show ,1392,Talk-show,https://www.youtube.com/watch?v=Fl3qPFem_ds
,9UXa8wlXMxo,,0,Talk-show,https://www.youtube.com/watch?v=9UXa8wlXMxo
UCrCn1Fb0pgUbsXNylx3bsAw,Iv7dPYy_lEY,বাংলা টকশো মিডিয়া 24,1900,Talk-show,https://www.youtube.com/watch?v=Iv7dPYy_lEY
UCppdGF8mHd8S8HxYvzmLF9A,_WOOP8mVXn4,Political kotha,1405,Talk-show,https://www.youtube.com/watch?v=_WOOP8mVXn4
UC5oS1klZoFSdLrBbMUgxVzw,aZHOFEfNPVQ,Jomuna TV Barta,1524,Talk-show,https://www.youtube.com/watch?v=aZHOFEfNPVQ
UCe81CxLwXVM4pSLxl3p-7pQ,7U4x8dQZ_sc,SATV Talk Show,3332,Talk-show,https://www.youtube.com/watch?v=7U4x8dQZ_sc
UCXZt9mPvfK0O_6EoIVbBiwg,Erk0zZUcmZc,Daily Bulletins,1776,Talk-show,https://www.youtube.com/watch?v=Erk0zZUcmZc
UCcNrCNFj1SYyJfT4W2X6wZg,1jUAGkYnl-k,Ajker Talk Show Barta,1209,Talk-show,https://www.youtube.com/watch?v=1jUAGkYnl-k
UC61oiEKmRJF2ktBls9TIFGg,iNk31HzuwBU,Political News 24,1217,Talk-show,https://www.youtube.com/watch?v=iNk31HzuwBU
UCNXJa8rblyM4VF4e_pR57iA,YJAftRaMpAY,N News Bangladesh ,4734,Talk-show,https://www.youtube.com/watch?v=YJAftRaMpAY
UC5oS1klZoFSdLrBbMUgxVzw,-9LUiUApMvc,Jomuna TV Barta,1452,Talk-show,https://www.youtube.com/watch?v=-9LUiUApMvc
UCwZOP3rWhCeBasKMQTUbRJg,lOJ_KZE82kE,BD Political News 24,7221,Talk-show,https://www.youtube.com/watch?v=lOJ_KZE82kE
UCC1uyKhkUdRDt4FD42jICOg,76irumakapM,Zamona TV News,2664,Talk-show,https://www.youtube.com/watch?v=76irumakapM
UCC1uyKhkUdRDt4FD42jICOg,rf9HAoA4TWM,Zamona TV News,2554,Talk-show,https://www.youtube.com/watch?v=rf9HAoA4TWM
UCwueNLPw7AVY3HeoMti7nvg,NktYIcxhbG4,Brs Times Insight Story,1826,Talk-show,https://www.youtube.com/watch?v=NktYIcxhbG4
UCvGeAP2M-lgb9r4vFgRY7Zw,B_yqyA51nRI,Ekushey TV Barta ,1261,Talk-show,https://www.youtube.com/watch?v=B_yqyA51nRI
UCngm4elshggZxlRMz2BsIjA,rvXUCKdRcTI,দেশের রাজনীতি,4699,Talk-show,https://www.youtube.com/watch?v=rvXUCKdRcTI
UCv4qaN5ugwLvzWgn-KeaoRA,yN1yaLWxfsw,SF TV,1566,Talk-show,https://www.youtube.com/watch?v=yN1yaLWxfsw
UCF5H3eSZ13nktM-I9CYZrog,_K_tEdSSrDw,Maasranga Ranga Shokal,3194,Talk-show,https://www.youtube.com/watch?v=_K_tEdSSrDw
UCA4y9g_GRdNrZLH_u5LLSdw,VxTbnfm9pUk,BanglaVision NEWS,2481,Talk-show,https://www.youtube.com/watch?v=VxTbnfm9pUk
UCA4y9g_GRdNrZLH_u5LLSdw,3lNJdiOj6Bg,BanglaVision NEWS,4335,Talk-show,https://www.youtube.com/watch?v=3lNJdiOj6Bg
UCA4y9g_GRdNrZLH_u5LLSdw,YjUo-Y3fiPc,BanglaVision NEWS,4402,Talk-show,https://www.youtube.com/watch?v=YjUo-Y3fiPc
UCA4y9g_GRdNrZLH_u5LLSdw,CglW3H3vBic,BanglaVision NEWS,4204,Talk-show,https://www.youtube.com/watch?v=CglW3H3vBic
UCA4y9g_GRdNrZLH_u5LLSdw,0Lhcbd8ZGfk,BanglaVision NEWS,4127,Talk-show,https://www.youtube.com/watch?v=0Lhcbd8ZGfk
UCA4y9g_GRdNrZLH_u5LLSdw,6scMysbxi3c,BanglaVision NEWS,4621,Talk-show,https://www.youtube.com/watch?v=6scMysbxi3c
UCA4y9g_GRdNrZLH_u5LLSdw,0tIuUnHFOXU,BanglaVision NEWS,4349,Talk-show,https://www.youtube.com/watch?v=0tIuUnHFOXU
UCA4y9g_GRdNrZLH_u5LLSdw,Ln7TJAvbRPw,BanglaVision NEWS,4335,Talk-show,https://www.youtube.com/watch?v=Ln7TJAvbRPw
UC37bJKbowpoVk4COvT9RSEA,LWE3N40Z4nI,Global TV Digital ,2110,Talk-show,https://www.youtube.com/watch?v=LWE3N40Z4nI
UCA4y9g_GRdNrZLH_u5LLSdw,pVw_XWOtGQE,BanglaVision NEWS,4170,Talk-show,https://www.youtube.com/watch?v=pVw_XWOtGQE
UC5csuMwNPRsU9AWOSr94wmg,yiCcY55M5gY,ETV Talk Show,2778,Talk-show,https://www.youtube.com/watch?v=yiCcY55M5gY
UCUDQdVsKssximyFwg4IxnOQ,w0kGTuHpwn8,NTV News,2941,Talk-show,https://www.youtube.com/watch?v=w0kGTuHpwn8
UCA4y9g_GRdNrZLH_u5LLSdw,rnZHJv9q5UY,BanglaVision NEWS,4081,Talk-show,https://www.youtube.com/watch?v=rnZHJv9q5UY
UCNUFterLJ9vpFZZ0try7sLA,Wl69qvfY6tA,SOMOY TV Bulletin,2308,Talk-show,https://www.youtube.com/watch?v=Wl69qvfY6tA
UCA4y9g_GRdNrZLH_u5LLSdw,bXjvNh7sE5s,BanglaVision NEWS,4092,Talk-show,https://www.youtube.com/watch?v=bXjvNh7sE5s
UCA4y9g_GRdNrZLH_u5LLSdw,Cwfq7CP6wII,BanglaVision NEWS,3118,Talk-show,https://www.youtube.com/watch?v=Cwfq7CP6wII
UCA4y9g_GRdNrZLH_u5LLSdw,2kgPBsWUjvU,BanglaVision NEWS,4230,Talk-show,https://www.youtube.com/watch?v=2kgPBsWUjvU
UCA4y9g_GRdNrZLH_u5LLSdw,zb_qKXUaePI,BanglaVision NEWS,4252,Talk-show,https://www.youtube.com/watch?v=zb_qKXUaePI
UCA4y9g_GRdNrZLH_u5LLSdw,YVHOxg6ZOwE,BanglaVision NEWS,4383,Talk-show,https://www.youtube.com/watch?v=YVHOxg6ZOwE
UCA4y9g_GRdNrZLH_u5LLSdw,W3HWJPhRY9g,BanglaVision NEWS,3062,Talk-show,https://www.youtube.com/watch?v=W3HWJPhRY9g
UC7X9_ofktudCGswCC6nquHA,c7Fs_oYyd_U,Political Show BD,1417,Talk-show,https://www.youtube.com/watch?v=c7Fs_oYyd_U
UCmCCTsDl-eCKw91shC7ZmMw,ywwolS-BI2A,Desh TV News,2458,Talk-show,https://www.youtube.com/watch?v=ywwolS-BI2A
UCH25komssgyvwIYaDTOM2Aw,Yv2leLieG4o,politics Talk Show,1265,Talk-show,https://www.youtube.com/watch?v=Yv2leLieG4o
UCjIi0uZg4h5Ar8gvLDTrGwA,SFbmtysUfTM,GTV News,4342,Talk-show,https://www.youtube.com/watch?v=SFbmtysUfTM
UCA4y9g_GRdNrZLH_u5LLSdw,u8II38jLyYk,BanglaVision NEWS,4283,Talk-show,https://www.youtube.com/watch?v=u8II38jLyYk
UCA4y9g_GRdNrZLH_u5LLSdw,T8-OBl2d_88,BanglaVision NEWS,4325,Talk-show,https://www.youtube.com/watch?v=T8-OBl2d_88
UCN6sm8iHiPd0cnoUardDAnw,WzNr9MHvXiU,Jamuna TV,3212,Talk-show,https://www.youtube.com/watch?v=WzNr9MHvXiU
UCA4y9g_GRdNrZLH_u5LLSdw,K_nAlJBCi1Y,BanglaVision NEWS,3081,Talk-show,https://www.youtube.com/watch?v=K_nAlJBCi1Y
UCmCCTsDl-eCKw91shC7ZmMw,zL4iEFtmPJY,Desh TV News,1862,Talk-show,https://www.youtube.com/watch?v=zL4iEFtmPJY
UCNUFterLJ9vpFZZ0try7sLA,SqbVimHciWM,SOMOY TV Bulletin,1811,Talk-show,https://www.youtube.com/watch?v=SqbVimHciWM
UCjIi0uZg4h5Ar8gvLDTrGwA,ICov4h5FHWU,GTV News,3041,Talk-show,https://www.youtube.com/watch?v=ICov4h5FHWU
UCsBqX8QguRdkawdlNbIL1dw,BFC0gYYUF5s,Kaler Kantho,3911,Talk-show,https://www.youtube.com/watch?v=BFC0gYYUF5s
UCJmwC8QM7zGxZ9MbXEGRBiw,pKavs3pp6mU,BANGLA POLITICS TALK SHOW ,1204,Talk-show,https://www.youtube.com/watch?v=pKavs3pp6mU
UCqLSM-4-5uSmmWUYLy2abug,gX3Qld_frCI,সময়ের রাজনীতি,3448,Talk-show,https://www.youtube.com/watch?v=gX3Qld_frCI
UCN6sm8iHiPd0cnoUardDAnw,fro-SywXyBU,Jamuna TV,3057,Talk-show,https://www.youtube.com/watch?v=fro-SywXyBU
UCN6sm8iHiPd0cnoUardDAnw,rKKPZWOnJ5Y,Jamuna TV,2913,Talk-show,https://www.youtube.com/watch?v=rKKPZWOnJ5Y
UCUDQdVsKssximyFwg4IxnOQ,ylbq3RNCqfo,NTV News,3272,Talk-show,https://www.youtube.com/watch?v=ylbq3RNCqfo
UCA4y9g_GRdNrZLH_u5LLSdw,83Bto_RlUf8,BanglaVision NEWS,3787,Talk-show,https://www.youtube.com/watch?v=83Bto_RlUf8
UCA4y9g_GRdNrZLH_u5LLSdw,uQeQhMNSbxU,BanglaVision NEWS,2914,Talk-show,https://www.youtube.com/watch?v=uQeQhMNSbxU
UCeoiX9NuYJvNTgNkCez6GoQ,CORz79GMwbE,Flash Talk,1535,Talk-show,https://www.youtube.com/watch?v=CORz79GMwbE
UCA4y9g_GRdNrZLH_u5LLSdw,PKVveMPfCug,BanglaVision NEWS,2334,Talk-show,https://www.youtube.com/watch?v=PKVveMPfCug
UCA4y9g_GRdNrZLH_u5LLSdw,GZtEPDVjA1o,BanglaVision NEWS,3263,Talk-show,https://www.youtube.com/watch?v=GZtEPDVjA1o
UCN6sm8iHiPd0cnoUardDAnw,SoKDQ2a9aAU,Jamuna TV,3035,Talk-show,https://www.youtube.com/watch?v=SoKDQ2a9aAU
UCA4y9g_GRdNrZLH_u5LLSdw,OKAYs7ETNcA,BanglaVision NEWS,4251,Talk-show,https://www.youtube.com/watch?v=OKAYs7ETNcA
UClGbJpMriOVQd0eLdJJoUDQ,WW7YkQttM5E,ATN Bangla Talk Show,3712,Talk-show,https://www.youtube.com/watch?v=WW7YkQttM5E
UCN6sm8iHiPd0cnoUardDAnw,e60u0VOyKEg,Jamuna TV,3105,Talk-show,https://www.youtube.com/watch?v=e60u0VOyKEg
UClGbJpMriOVQd0eLdJJoUDQ,e7lqQ6_hSzI,ATN Bangla Talk Show,2468,Talk-show,https://www.youtube.com/watch?v=e7lqQ6_hSzI
UCeoiX9NuYJvNTgNkCez6GoQ,hcnvIdmaq6k,Flash Talk,1799,Talk-show,https://www.youtube.com/watch?v=hcnvIdmaq6k
UC5csuMwNPRsU9AWOSr94wmg,ku6qlK2rgac,ETV Talk Show,2221,Talk-show,https://www.youtube.com/watch?v=ku6qlK2rgac
UClGbJpMriOVQd0eLdJJoUDQ,wp6i3wRx8bs,ATN Bangla Talk Show,2538,Talk-show,https://www.youtube.com/watch?v=wp6i3wRx8bs
UCWLfuPqmEuUHGjEDSJ8gE3A,bdS3I9yWHiY,Jamuna News Rm,2715,Talk-show,https://www.youtube.com/watch?v=bdS3I9yWHiY
UClGbJpMriOVQd0eLdJJoUDQ,nBPAnhi56ts,ATN Bangla Talk Show,3847,Talk-show,https://www.youtube.com/watch?v=nBPAnhi56ts
UCjIi0uZg4h5Ar8gvLDTrGwA,lLFXyel_WmM,GTV News,3090,Talk-show,https://www.youtube.com/watch?v=lLFXyel_WmM
UClGbJpMriOVQd0eLdJJoUDQ,YXFCJANN80k,ATN Bangla Talk Show,4236,Talk-show,https://www.youtube.com/watch?v=YXFCJANN80k
UClGbJpMriOVQd0eLdJJoUDQ,gvXDiehTMXw,ATN Bangla Talk Show,3697,Talk-show,https://www.youtube.com/watch?v=gvXDiehTMXw
UCUDQdVsKssximyFwg4IxnOQ,Nnn4w1Oh6YE,NTV News,2808,Talk-show,https://www.youtube.com/watch?v=Nnn4w1Oh6YE
UCUDQdVsKssximyFwg4IxnOQ,J7qkZMegCDE,NTV News,3138,Talk-show,https://www.youtube.com/watch?v=J7qkZMegCDE
UClGbJpMriOVQd0eLdJJoUDQ,nQv9jTCUW8M,ATN Bangla Talk Show,2959,Talk-show,https://www.youtube.com/watch?v=nQv9jTCUW8M
UCmCCTsDl-eCKw91shC7ZmMw,npImFCSgsnI,Desh TV News,1409,Talk-show,https://www.youtube.com/watch?v=npImFCSgsnI
UClGbJpMriOVQd0eLdJJoUDQ,yMnxO_RDNeA,ATN Bangla Talk Show,3846,Talk-show,https://www.youtube.com/watch?v=yMnxO_RDNeA
UClGbJpMriOVQd0eLdJJoUDQ,Bqsug_wE39E,ATN Bangla Talk Show,3168,Talk-show,https://www.youtube.com/watch?v=Bqsug_wE39E
UClGbJpMriOVQd0eLdJJoUDQ,f5aql7laaRI,ATN Bangla Talk Show,3067,Talk-show,https://www.youtube.com/watch?v=f5aql7laaRI
UClGbJpMriOVQd0eLdJJoUDQ,MMuSC0WobO4,ATN Bangla Talk Show,2954,Talk-show,https://www.youtube.com/watch?v=MMuSC0WobO4
UCA4y9g_GRdNrZLH_u5LLSdw,KJbWh7Oo8uc,BanglaVision NEWS,2256,Talk-show,https://www.youtube.com/watch?v=KJbWh7Oo8uc
UClGbJpMriOVQd0eLdJJoUDQ,kVZFVfoAhQs,ATN Bangla Talk Show,2908,Talk-show,https://www.youtube.com/watch?v=kVZFVfoAhQs
UClGbJpMriOVQd0eLdJJoUDQ,c2Efvea2fsc,ATN Bangla Talk Show,3423,Talk-show,https://www.youtube.com/watch?v=c2Efvea2fsc
UClGbJpMriOVQd0eLdJJoUDQ,cqzhckRkW8k,ATN Bangla Talk Show,3872,Talk-show,https://www.youtube.com/watch?v=cqzhckRkW8k
UClGbJpMriOVQd0eLdJJoUDQ,9gk-zz5BfVQ,ATN Bangla Talk Show,2584,Talk-show,https://www.youtube.com/watch?v=9gk-zz5BfVQ
UCmCCTsDl-eCKw91shC7ZmMw,ePz_enYWXxA,Desh TV News,1901,Talk-show,https://www.youtube.com/watch?v=ePz_enYWXxA
UClGbJpMriOVQd0eLdJJoUDQ,Z5jU7GhFoOc,ATN Bangla Talk Show,2442,Talk-show,https://www.youtube.com/watch?v=Z5jU7GhFoOc
UClGbJpMriOVQd0eLdJJoUDQ,0tu3nkYA7ho,ATN Bangla Talk Show,3664,Talk-show,https://www.youtube.com/watch?v=0tu3nkYA7ho
UCeNFssPnBfjYw7q6BAQdsuw,19Ec7YwiQb4,WHAT A SHOW!,4683,Talk-show,https://www.youtube.com/watch?v=19Ec7YwiQb4
UClGbJpMriOVQd0eLdJJoUDQ,kVpKP8ll8kY,ATN Bangla Talk Show,2818,Talk-show,https://www.youtube.com/watch?v=kVpKP8ll8kY
UClGbJpMriOVQd0eLdJJoUDQ,6aaUaect35U,ATN Bangla Talk Show,2649,Talk-show,https://www.youtube.com/watch?v=6aaUaect35U
UClGbJpMriOVQd0eLdJJoUDQ,E-QeIM9LvEs,ATN Bangla Talk Show,3780,Talk-show,https://www.youtube.com/watch?v=E-QeIM9LvEs
UClGbJpMriOVQd0eLdJJoUDQ,nLa7n1Gwvag,ATN Bangla Talk Show,3581,Talk-show,https://www.youtube.com/watch?v=nLa7n1Gwvag
UCajVjEHDoVn_AHsunUZz_EQ,EUuZ-i8FhSk,Republic Bangla,2452,Talk-show,https://www.youtube.com/watch?v=EUuZ-i8FhSk
UCN6sm8iHiPd0cnoUardDAnw,JYGmmgKTMtY,Jamuna TV,3045,Talk-show,https://www.youtube.com/watch?v=JYGmmgKTMtY
UClGbJpMriOVQd0eLdJJoUDQ,pN5Bl3njFNU,ATN Bangla Talk Show,3559,Talk-show,https://www.youtube.com/watch?v=pN5Bl3njFNU
UClGbJpMriOVQd0eLdJJoUDQ,wFBUXF9snTY,ATN Bangla Talk Show,2978,Talk-show,https://www.youtube.com/watch?v=wFBUXF9snTY
UClGbJpMriOVQd0eLdJJoUDQ,ovureyO-W2A,ATN Bangla Talk Show,2282,Talk-show,https://www.youtube.com/watch?v=ovureyO-W2A
UClGbJpMriOVQd0eLdJJoUDQ,lSxyvocz4DM,ATN Bangla Talk Show,3207,Talk-show,https://www.youtube.com/watch?v=lSxyvocz4DM
UClGbJpMriOVQd0eLdJJoUDQ,Llkiv_cOQUQ,ATN Bangla Talk Show,3096,Talk-show,https://www.youtube.com/watch?v=Llkiv_cOQUQ
UC0ESiUN0fy6sS_zxO5jOP-g,mOBVpBsQmBU,Channel Nine BD,4221,Talk-show,https://www.youtube.com/watch?v=mOBVpBsQmBU
UClGbJpMriOVQd0eLdJJoUDQ,2cKQLL8a0xk,ATN Bangla Talk Show,3207,Talk-show,https://www.youtube.com/watch?v=2cKQLL8a0xk
UClGbJpMriOVQd0eLdJJoUDQ,sjTAcJUTeGw,ATN Bangla Talk Show,1488,Talk-show,https://www.youtube.com/watch?v=sjTAcJUTeGw
UClGbJpMriOVQd0eLdJJoUDQ,Opn9XGZ4tWY,ATN Bangla Talk Show,2921,Talk-show,https://www.youtube.com/watch?v=Opn9XGZ4tWY
UClGbJpMriOVQd0eLdJJoUDQ,-STSstBeryE,ATN Bangla Talk Show,2975,Talk-show,https://www.youtube.com/watch?v=-STSstBeryE
UClGbJpMriOVQd0eLdJJoUDQ,DWDZkaGsVmA,ATN Bangla Talk Show,3590,Talk-show,https://www.youtube.com/watch?v=DWDZkaGsVmA
UCVuFSxDxl8JwRnwnT100xMw,AjUbII4MoJk,Family Feud Bangladesh,2416,Talk-show,https://www.youtube.com/watch?v=AjUbII4MoJk
UClGbJpMriOVQd0eLdJJoUDQ,42B-u7P4brA,ATN Bangla Talk Show,3756,Talk-show,https://www.youtube.com/watch?v=42B-u7P4brA
UC7X9_ofktudCGswCC6nquHA,8AqS1_lKxdI,Political Show BD,1354,Talk-show,https://www.youtube.com/watch?v=8AqS1_lKxdI
UClGbJpMriOVQd0eLdJJoUDQ,yjZhgRKL5Pw,ATN Bangla Talk Show,2381,Talk-show,https://www.youtube.com/watch?v=yjZhgRKL5Pw
UClGbJpMriOVQd0eLdJJoUDQ,NNDlLqhhykI,ATN Bangla Talk Show,2905,Talk-show,https://www.youtube.com/watch?v=NNDlLqhhykI
UClGbJpMriOVQd0eLdJJoUDQ,a9Uve4d6sz8,ATN Bangla Talk Show,3859,Talk-show,https://www.youtube.com/watch?v=a9Uve4d6sz8
UCulgT-zkdbrw6fSA2H9OIiQ,nRD0YLuVhIU,Kakjosna,3737,Talk-show,https://www.youtube.com/watch?v=nRD0YLuVhIU
UClGbJpMriOVQd0eLdJJoUDQ,UXCPFif_Pqk,ATN Bangla Talk Show,3813,Talk-show,https://www.youtube.com/watch?v=UXCPFif_Pqk
UClGbJpMriOVQd0eLdJJoUDQ,B0p9OcXx3Ns,ATN Bangla Talk Show,3446,Talk-show,https://www.youtube.com/watch?v=B0p9OcXx3Ns
UClGbJpMriOVQd0eLdJJoUDQ,nXsDmeHaIA4,ATN Bangla Talk Show,3668,Talk-show,https://www.youtube.com/watch?v=nXsDmeHaIA4
UClGbJpMriOVQd0eLdJJoUDQ,9jqS7UDTqus,ATN Bangla Talk Show,1406,Talk-show,https://www.youtube.com/watch?v=9jqS7UDTqus
UCqLSM-4-5uSmmWUYLy2abug,cqW6uqFHK3E,সময়ের রাজনীতি,3181,Talk-show,https://www.youtube.com/watch?v=cqW6uqFHK3E
UClGbJpMriOVQd0eLdJJoUDQ,GIjPBmHo09Q,ATN Bangla Talk Show,3238,Talk-show,https://www.youtube.com/watch?v=GIjPBmHo09Q
UClGbJpMriOVQd0eLdJJoUDQ,AnGjW91o2MY,ATN Bangla Talk Show,2553,Talk-show,https://www.youtube.com/watch?v=AnGjW91o2MY
UCxzUkRegSDknSn78BFOxEWg,mHkJwtltqIY, TALK বাংলা,3273,Talk-show,https://www.youtube.com/watch?v=mHkJwtltqIY
UCA4y9g_GRdNrZLH_u5LLSdw,t6DRyubV7m0,BanglaVision NEWS,2445,Talk-show,https://www.youtube.com/watch?v=t6DRyubV7m0
UClGbJpMriOVQd0eLdJJoUDQ,V_4RNrek11I,ATN Bangla Talk Show,1567,Talk-show,https://www.youtube.com/watch?v=V_4RNrek11I
UClGbJpMriOVQd0eLdJJoUDQ,CQ-ulxjvr20,ATN Bangla Talk Show,2458,Talk-show,https://www.youtube.com/watch?v=CQ-ulxjvr20
UCeNFssPnBfjYw7q6BAQdsuw,8u-RF-GW99w,WHAT A SHOW!,3433,Talk-show,https://www.youtube.com/watch?v=8u-RF-GW99w
UClGbJpMriOVQd0eLdJJoUDQ,LoidstuXm6g,ATN Bangla Talk Show,3236,Talk-show,https://www.youtube.com/watch?v=LoidstuXm6g
UClGbJpMriOVQd0eLdJJoUDQ,20O4MBgH8KA,ATN Bangla Talk Show,1691,Talk-show,https://www.youtube.com/watch?v=20O4MBgH8KA
UClGbJpMriOVQd0eLdJJoUDQ,RdAOfBf9pXY,ATN Bangla Talk Show,2895,Talk-show,https://www.youtube.com/watch?v=RdAOfBf9pXY
UClGbJpMriOVQd0eLdJJoUDQ,4GSyz9lDwII,ATN Bangla Talk Show,3021,Talk-show,https://www.youtube.com/watch?v=4GSyz9lDwII
UClGbJpMriOVQd0eLdJJoUDQ,6_kEm1uqVsM,ATN Bangla Talk Show,3575,Talk-show,https://www.youtube.com/watch?v=6_kEm1uqVsM
UC5Bljk81GJkKfI7gVwywsbw,0zncj8ZI1Tc,BanglaVision PROGRAM,1620,Talk-show,https://www.youtube.com/watch?v=0zncj8ZI1Tc
UCFfxRbWYdQJKrzcBk5TG8lg,qPJi0KV6QyM,Singer Arif Official,2656,Talk-show,https://www.youtube.com/watch?v=qPJi0KV6QyM
UCN1qq0wbml0AztBgQfaLgGA,ouQyEodVYZE,Nexus Television,2919,Talk-show,https://www.youtube.com/watch?v=ouQyEodVYZE
UCeNFssPnBfjYw7q6BAQdsuw,-trtD5p4md0,WHAT A SHOW!,3183,Talk-show,https://www.youtube.com/watch?v=-trtD5p4md0
UCeoiX9NuYJvNTgNkCez6GoQ,8oZNDOWEu6g,Flash Talk,1410,Talk-show,https://www.youtube.com/watch?v=8oZNDOWEu6g
